Module	Section	Sample Name	Source
STAR	SummaryLog	SRR5517422_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517422_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517221_GSM2608376_NMR_NF_4060_ADR_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517221_GSM2608376_NMR_NF_4060_ADR_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517199_GSM2608334_NMR_BM_1147_KID_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517199_GSM2608334_NMR_BM_1147_KID_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517387_GSM2608687_NMR_BF_4121_SKN_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517387_GSM2608687_NMR_BF_4121_SKN_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517412_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517412_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517352_GSM2608623_NMR_BF_4121_CER_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517352_GSM2608623_NMR_BF_4121_CER_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517383_GSM2608680_NMR_BM_3274_SKN_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517383_GSM2608680_NMR_BM_3274_SKN_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517277_GSM2608483_NMR_NM_6074_THY_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517277_GSM2608483_NMR_NM_6074_THY_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517217_GSM2608370_NMR_NF_3439_ADR_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517217_GSM2608370_NMR_NF_3439_ADR_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517290_GSM2608508_NMR_BM_1400_HRT_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517290_GSM2608508_NMR_BM_1400_HRT_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517279_GSM2608487_NMR_NM_6206_THY_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517279_GSM2608487_NMR_NM_6206_THY_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517250_GSM2608429_NMR_BM_1400_TES_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517250_GSM2608429_NMR_BM_1400_TES_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517392_GSM2608697_NMR_NM_6206_SKN_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517392_GSM2608697_NMR_NM_6206_SKN_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517360_GSM2608637_NMR_BM_5982_CER_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517360_GSM2608637_NMR_BM_5982_CER_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517270_GSM2608469_NMR_BF_4772_OVR_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517270_GSM2608469_NMR_BF_4772_OVR_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517238_GSM2608407_NMR_BF_6841_ADR_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517238_GSM2608407_NMR_BF_6841_ADR_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517365_GSM2608645_NMR_NM_6206_HYP_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517365_GSM2608645_NMR_NM_6206_HYP_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517317_GSM2608558_NMR_BM_1147_HYP_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517317_GSM2608558_NMR_BM_1147_HYP_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517210_GSM2608356_NMR_NF_2411_KID_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517210_GSM2608356_NMR_NF_2411_KID_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517353_GSM2608625_NMR_BF_4772_PIT_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517353_GSM2608625_NMR_BF_4772_PIT_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517316_GSM2608556_NMR_BM_1147_PIT_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517316_GSM2608556_NMR_BM_1147_PIT_Heterocephalus_glaber_RNA-Seq_Log.final.out
STAR	SummaryLog	SRR5517213_GSM2608362_NMR_BM_3274_ADR_Heterocephalus_glaber_RNA-Seq	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517213_GSM2608362_NMR_BM_3274_ADR_Heterocephalus_glaber_RNA-Seq_Log.final.out
Trimmomatic	all_sections	SRR5517366_GSM2608647_NMR_NM_6206_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517366_GSM2608647_NMR_NM_6206_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517324_GSM2608570_NMR_BM_1400_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517324_GSM2608570_NMR_BM_1400_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517356_GSM2608630_NMR_NM_4925_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517356_GSM2608630_NMR_NM_4925_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517309_GSM2608543_NMR_NF_0525_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517309_GSM2608543_NMR_NF_0525_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517350_GSM2608620_NMR_BF_4121_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517350_GSM2608620_NMR_BF_4121_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517417_GSM2608711_NMR_NM_3295_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517417_GSM2608711_NMR_NM_3295_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517370_GSM2608655_NMR_BM_6656_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517370_GSM2608655_NMR_BM_6656_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517301_GSM2608528_NMR_NM_4925_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517301_GSM2608528_NMR_NM_4925_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517352_GSM2608623_NMR_BF_4121_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517352_GSM2608623_NMR_BF_4121_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517335_GSM2608591_NMR_NF_2969_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517335_GSM2608591_NMR_NF_2969_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517289_GSM2608506_NMR_BM_1147_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517289_GSM2608506_NMR_BM_1147_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517383_GSM2608680_NMR_BM_3274_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517383_GSM2608680_NMR_BM_3274_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517250_GSM2608429_NMR_BM_1400_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517250_GSM2608429_NMR_BM_1400_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517315_GSM2608554_NMR_BF_1090_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517315_GSM2608554_NMR_BF_1090_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517362_GSM2608640_NMR_NM_6074_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517362_GSM2608640_NMR_NM_6074_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517287_GSM2608502_NMR_NM_0713_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517287_GSM2608502_NMR_NM_0713_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517223_GSM2608379_NMR_BF_4121_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517223_GSM2608379_NMR_BF_4121_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517283_GSM2608495_NMR_BM_6656_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517283_GSM2608495_NMR_BM_6656_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517312_GSM2608549_NMR_NM_0713_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517312_GSM2608549_NMR_NM_0713_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517294_GSM2608516_NMR_BM_3274_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517294_GSM2608516_NMR_BM_3274_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517392_GSM2608697_NMR_NM_6206_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517392_GSM2608697_NMR_NM_6206_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517262_GSM2608454_NMR_NM_3295_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517262_GSM2608454_NMR_NM_3295_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517226_GSM2608385_NMR_BF_4772_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517226_GSM2608385_NMR_BF_4772_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517394_GSM2608701_NMR_BM_6656_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517394_GSM2608701_NMR_BM_6656_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517280_GSM2608489_NMR_BF_6382_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517280_GSM2608489_NMR_BF_6382_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517286_GSM2608500_NMR_NF_0525_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517286_GSM2608500_NMR_NF_0525_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517353_GSM2608625_NMR_BF_4772_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517353_GSM2608625_NMR_BF_4772_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517336_GSM2608593_NMR_BM_3274_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517336_GSM2608593_NMR_BM_3274_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517235_GSM2608402_NMR_BF_6382_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517235_GSM2608402_NMR_BF_6382_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517343_GSM2608606_NMR_NF_3439_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517343_GSM2608606_NMR_NF_3439_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517332_GSM2608585_NMR_NF_2411_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517332_GSM2608585_NMR_NF_2411_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517257_GSM2608442_NMR_NF_2411_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517257_GSM2608442_NMR_NF_2411_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517321_GSM2608565_NMR_BM_1215_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517321_GSM2608565_NMR_BM_1215_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517271_GSM2608471_NMR_BF_4772_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517271_GSM2608471_NMR_BF_4772_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517243_GSM2608416_NMR_NM_0713_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517243_GSM2608416_NMR_NM_0713_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517418_GSM2608713_NMR_BF_4772_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517418_GSM2608713_NMR_BF_4772_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517393_GSM2608699_NMR_BF_6382_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517393_GSM2608699_NMR_BF_6382_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517203_GSM2608343_NMR_BM_1400_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517203_GSM2608343_NMR_BM_1400_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517327_GSM2608576_NMR_NM_1449_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517327_GSM2608576_NMR_NM_1449_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517422_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517422_GSM2608717_NMR_BF_6382_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517389_GSM2608691_NMR_NM_4925_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517389_GSM2608691_NMR_NM_4925_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517263_GSM2608456_NMR_NF_3439_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517263_GSM2608456_NMR_NF_3439_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517374_GSM2608663_NMR_NM_0713_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517374_GSM2608663_NMR_NM_0713_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517216_GSM2608368_NMR_NM_3295_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517216_GSM2608368_NMR_NM_3295_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517236_GSM2608404_NMR_BM_6656_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517236_GSM2608404_NMR_BM_6656_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517213_GSM2608362_NMR_BM_3274_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517213_GSM2608362_NMR_BM_3274_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517416_GSM2608711_NMR_NM_3295_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517416_GSM2608711_NMR_NM_3295_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517210_GSM2608356_NMR_NF_2411_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517210_GSM2608356_NMR_NF_2411_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517290_GSM2608508_NMR_BM_1400_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517290_GSM2608508_NMR_BM_1400_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517239_GSM2608409_NMR_BF_6841_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517239_GSM2608409_NMR_BF_6841_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517307_GSM2608539_NMR_NF_0525_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517307_GSM2608539_NMR_NF_0525_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517314_GSM2608553_NMR_BF_1090_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517314_GSM2608553_NMR_BF_1090_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517368_GSM2608651_NMR_BF_6382_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517368_GSM2608651_NMR_BF_6382_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517375_GSM2608665_NMR_BF_1090_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517375_GSM2608665_NMR_BF_1090_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517246_GSM2608422_NMR_BM_1147_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517246_GSM2608422_NMR_BM_1147_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517192_GSM2608318_NMR_NF_0525_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517192_GSM2608318_NMR_NF_0525_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517334_GSM2608589_NMR_NF_2969_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517334_GSM2608589_NMR_NF_2969_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517411_GSM2608704_NMR_NF_3605_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517411_GSM2608704_NMR_NF_3605_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517371_GSM2608657_NMR_BM_6656_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517371_GSM2608657_NMR_BM_6656_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517225_GSM2608383_NMR_BF_4772_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517225_GSM2608383_NMR_BF_4772_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517272_GSM2608473_NMR_NM_4925_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517272_GSM2608473_NMR_NM_4925_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517247_GSM2608423_NMR_BM_1147_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517247_GSM2608423_NMR_BM_1147_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517347_GSM2608613_NMR_NF_4060_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517347_GSM2608613_NMR_NF_4060_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517329_GSM2608579_NMR_BF_1816_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517329_GSM2608579_NMR_BF_1816_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517429_GSM2608722_NMR_BF_6841_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517429_GSM2608722_NMR_BF_6841_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517200_GSM2608336_NMR_BM_1215_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517200_GSM2608336_NMR_BM_1215_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517320_GSM2608564_NMR_BM_1215_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517320_GSM2608564_NMR_BM_1215_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517355_GSM2608628_NMR_NM_4925_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517355_GSM2608628_NMR_NM_4925_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517367_GSM2608649_NMR_BF_6382_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517367_GSM2608649_NMR_BF_6382_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517251_GSM2608431_NMR_BM_1400_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517251_GSM2608431_NMR_BM_1400_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517268_GSM2608465_NMR_BF_4121_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517268_GSM2608465_NMR_BF_4121_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517278_GSM2608485_NMR_NM_6206_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517278_GSM2608485_NMR_NM_6206_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517252_GSM2608433_NMR_NM_1449_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517252_GSM2608433_NMR_NM_1449_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517338_GSM2608596_NMR_NM_3295_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517338_GSM2608596_NMR_NM_3295_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517337_GSM2608595_NMR_BM_3274_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517337_GSM2608595_NMR_BM_3274_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517339_GSM2608598_NMR_NM_3295_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517339_GSM2608598_NMR_NM_3295_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517357_GSM2608631_NMR_NM_4925_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517357_GSM2608631_NMR_NM_4925_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517311_GSM2608547_NMR_NM_0713_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517311_GSM2608547_NMR_NM_0713_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
